id	item_group_id	title	description	link	image_link	additional_image_link	price	availability	condition	brand	mpn	gtin	size	color	shipping
AL-553680WIAKB1016-EU39/US6	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199118745948	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU39/US6		EU39/US6	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU39.5/US6.5	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199118778716	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU39.5/US6.5		EU39.5/US6.5	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU40/US7	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199118811484	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU40/US7		EU40/US7	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU40.5/US7.5	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199118844252	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU40.5/US7.5		EU40.5/US7.5	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU41/US8	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199118877020	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU41/US8		EU41/US8	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU41.5/US8.5	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57566075683164	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU41.5/US8.5		EU41.5/US8.5	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU42/US9	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199118909788	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU42/US9		EU42/US9	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU42.5/US9.5	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199118942556	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU42.5/US9.5		EU42.5/US9.5	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU43/US10	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199118975324	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU43/US10		EU43/US10	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU43.5/US10.5	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199119008092	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU43.5/US10.5		EU43.5/US10.5	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU44/US11	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199119040860	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU44/US11		EU44/US11	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU45/US12	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199119073628	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU45/US12		EU45/US12	Black	GB:::0.00 GBP
AL-553680WIAKB1016-EU46/US13	15513027838300	Alexander McQueen Black Chunky Sneakers	The oversize Sneakers by Alexander McQueen feature an iconic silhouette in black calfskin with a white Skull print on the heel, featuring a round toe, McQueen signature, and a contrasting heel. The oversized rubber sole ensures comfort and bold style, making this model a symbol of contemporary design and bold personality. Material: Calf leather. Made in Italy.	https://noavvo.com/products/black-calf-leather-bos-taurus-chunky-sneakers-1?variant=57199119106396	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140696625500.jpg?v=1783943569	https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140700000604.jpg?v=1783943572,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140703310172.jpg?v=1783943576,https://cdn.shopify.com/s/files/1/1007/3266/6204/files/black-calf-leather-bos-taurus-chunky-sneakers-1__70140705341788.jpg?v=1783943579	488.00 GBP	in stock	new	Alexander McQueen	AL-553680WIAKB1016-EU46/US13		EU46/US13	Black	GB:::0.00 GBP
